122,600600,青岛啤酒,详细  数据,16.31亿,25.21,166亿,9.22,99.12亿,29.89亿,5.91亿,-2.35亿,146亿,23.09亿,23.22亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600600.html
123,600567,山鹰纸业,详细  数据,9.25亿,-45.77,112亿,-6.56,88.96亿,4.32亿,5.07亿,2.8亿,105亿,10.56亿,10.49亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600567.html
124,600562,国睿科技,详细  数据,1.51亿,-16.33,11.77亿,1.48,8.51亿,3151万,4859万,-48.57万,9.9亿,1.91亿,1.91亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600562.html
125,600522,中天科技,详细  数据,10.86亿,2.16,186亿,18.34,161亿,5.39亿,2.64亿,8949万,175亿,12.92亿,12.94亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600522.html
126,600521,华海药业,详细  数据,3.35亿,45.95,26.53亿,4.50,10.96亿,4.6亿,4.09亿,1.09亿,23.01亿,4.37亿,4.29亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600521.html
127,600497,驰宏锌锗,详细  数据,6.97亿,-4.69,97.43亿,-5.78,81.26亿,3789万,4.33亿,2.77亿,89.48亿,8.17亿,8.18亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600497.html
128,600496,精工钢构,详细  数据,1.82亿,53.16,46.69亿,19.88,39.38亿,6863万,1.8亿,8102万,44.73亿,1.83亿,1.9亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600496.html
129,600487,亨通光电,详细  数据,7.31亿,-37.65,154亿,0.92,128亿,5.09亿,4.69亿,3.8亿,147亿,8.25亿,8.21亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600487.html
130,600428,中远海特,详细  数据,9943万,67.56,39.86亿,17.18,34.17亿,2441万,2.6亿,1.81亿,38.96亿,1.25亿,1.25亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600428.html
131,600381,青海春天,详细  数据,276万,-96.66,1.32亿,-29.87,9494万,2868万,2520万,-626万,1.45亿,-465万,254万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600381.html
132,600369,西南证券,详细  数据,4.9亿,60.98,17.1亿,12.17,-,-,10.2亿,-,11.68亿,5.41亿,5.37亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600369.html
133,600306,*ST商城,详细  数据,-4888万,10.11,5.28亿,16.80,4.43亿,391万,6800万,3807万,5.71亿,-4368万,-4381万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600306.html
134,600290,*ST华仪,详细  数据,312万,-42.84,5.33亿,-32.77,3.82亿,7063万,6025万,1231万,5.49亿,1701万,1664万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600290.html
135,600247,*ST成城,详细  数据,-2276万,-193.51,697万,-71.92,161万,219万,342万,1990万,2776万,-2296万,-2291万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600247.html
136,600242,*ST中昌,详细  数据,5015万,23.40,16.54亿,44.48,14.88亿,2482万,3326万,3486万,15.86亿,7034万,7073万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600242.html
137,600212,*ST江泉,详细  数据,-1.44亿,-1324,1.29亿,17.00,1.19亿,49.01万,1234万,-13.17万,1.34亿,-1.44亿,-1.44亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600212.html
138,600210,紫江企业,详细  数据,2.78亿,-6.51,46.57亿,-1.41,37.17亿,1.94亿,3.07亿,7737万,44.03亿,3.39亿,3.39亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600210.html
139,600178,东安动力,详细  数据,-420万,-132.11,8.03亿,15.52,7.08亿,2197万,6255万,852万,8.16亿,-441万,-420万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600178.html
140,600177,雅戈尔,详细  数据,20.27亿,36.16,45.83亿,27.81,20.47亿,10.47亿,3.92亿,5.73亿,42.2亿,21.65亿,22.69亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600177.html
141,600151,航天机电,详细  数据,-9770万,44.06,32.38亿,-3.08,28.59亿,1.33亿,1.99亿,2531万,33.55亿,-1.02亿,-1.02亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600151.html
142,600139,西部资源,详细  数据,-2787万,-309.13,7284万,-57.68,3498万,-,1613万,2795万,7967万,-747万,-1350万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600139.html
143,600128,弘业股份,详细  数据,-952万,74.06,16.03亿,-30.16,14.78亿,1.04亿,4524万,916万,16.41亿,-2055万,-501万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600128.html
144,600112,ST天成,详细  数据,-3861万,-30.23,8415万,-67.97,7282万,1371万,2354万,2412万,1.37亿,-4879万,-4894万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600112.html
145,600093,易见股份,详细  数据,4.61亿,10.23,62.89亿,-30.25,55.79亿,6.05万,2843万,6178万,57.47亿,5.51亿,5.51亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600093.html
146,600077,宋都股份,详细  数据,-6794万,-158.51,4.56亿,-61.70,2.85亿,1.15亿,9156万,-4955万,4.87亿,-7940万,-7910万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600077.html
147,600064,南京高科,详细  数据,11.95亿,69.90,7.93亿,-59.46,4.57亿,8122万,6946万,8351万,7.64亿,13.48亿,13.48亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600064.html
148,600028,中国石化,详细  数据,313亿,-24.67,1.5万亿,15.29,1.26万亿,297亿,270亿,51.63亿,1.45万亿,492亿,491亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600028.html
149,600015,华夏银行,详细  数据,105亿,5.06,398亿,21.05,-,-,106亿,-,264亿,134亿,135亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600015.html
150,600012,皖通高速,详细  数据,5.48亿,-1.39,14.68亿,0.00,6.41亿,-,4586万,2471万,7.23亿,7.63亿,7.63亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600012.html
151,600010,包钢股份,详细  数据,10.41亿,-26.46,303亿,-4.33,256亿,10.92亿,6.63亿,13.04亿,290亿,14.23亿,14.39亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/600010.html
152,300891,惠云钛业,详细  数据,5528万,20.01,5.06亿,15.28,3.99亿,1240万,1848万,393万,4.51亿,6500万,6456万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/300891.html
153,300890,翔丰华,详细  数据,4485万,72.31,3.13亿,29.86,2.44亿,541万,946万,347万,2.73亿,5041万,4915万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/300890.html
154,300347,泰格医药,详细  数据,3.52亿,61.04,13.37亿,29.49,7.01亿,3940万,1.5亿,1398万,9.68亿,4.33亿,4.36亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/300347.html
155,300309,吉艾科技,详细  数据,-4.01亿,4.96,4.77亿,41.31,2.42亿,25.72万,3014万,786万,2.83亿,-4.36亿,-4.3亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/300309.html
156,300084,海默科技,详细  数据,-2917万,-8.17,2亿,4.89,1.34亿,3300万,4265万,2047万,2.44亿,-2976万,-2994万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/300084.html
157,003002,壶化股份,详细  数据,3905万,-,2.16亿,-,1.12亿,2245万,3846万,-2.46万,1.81亿,4839万,4828万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/003002.html
158,002991,甘源食品,详细  数据,5455万,-,4.49亿,-,2.64亿,8970万,1683万,-3.41万,3.79亿,7443万,7404万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002991.html
159,002969,嘉美包装,详细  数据,6637万,26.77,11.63亿,-12.11,9.56亿,3227万,6180万,3188万,10.94亿,8429万,8390万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002969.html
160,002966,苏州银行,详细  数据,14.3亿,10.44,48.41亿,30.32,-,-,13.63亿,-,29.4亿,19.02亿,18.94亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002966.html
161,002960,青鸟消防,详细  数据,1.4亿,7.54,9.27亿,29.17,5.63亿,7834万,4157万,203万,7.38亿,1.61亿,1.61亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002960.html
162,002941,新疆交建,详细  数据,637万,-97.22,16.37亿,-5.98,14.92亿,653万,7241万,2509万,16.05亿,2445万,2379万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002941.html
163,002936,郑州银行,详细  数据,24.69亿,4.34,62.57亿,21.26,-,-,16.6亿,-,32亿,30.56亿,30.59亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002936.html
164,002919,名臣健康,详细  数据,1302万,-33.13,2.32亿,-10.72,1.45亿,4728万,2005万,-56.24万,2.21亿,1431万,1438万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002919.html
165,002905,金逸影视,详细  数据,5520万,-36.78,10.16亿,0.12,7.94亿,1.2亿,4805万,342万,9.79亿,7735万,7493万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002905.html
166,002891,中宠股份,详细  数据,1611万,-38.91,7.87亿,21.58,6.11亿,7701万,3120万,1102万,7.43亿,4165万,4196万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002891.html
167,002867,周大生,详细  数据,4.75亿,34.63,23.9亿,12.51,14.88亿,2.59亿,5746万,452万,18.42亿,5.93亿,6.17亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002867.html
168,002866,传艺科技,详细  数据,4265万,-13.93,6.92亿,69.39,5.44亿,2659万,4385万,399万,6.49亿,4783万,4687万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002866.html
169,002855,捷荣技术,详细  数据,2678万,5.05,13.22亿,31.22,11.11亿,1456万,1.12亿,1237万,12.87亿,1927万,1935万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002855.html
170,002833,弘亚数控,详细  数据,1.66亿,1.04,6.57亿,7.96,4.08亿,2271万,3209万,-111万,4.94亿,1.95亿,1.95亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002833.html
171,002792,通宇通讯,详细  数据,5107万,27.25,8.06亿,18.80,5.68亿,6818万,4668万,-1441万,7.44亿,6100万,5930万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002792.html
172,002775,文科园林,详细  数据,1.36亿,4.41,14.5亿,5.08,11.58亿,-,5904万,3569万,12.75亿,1.61亿,1.61亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002775.html
173,002761,多喜爱,详细  数据,4.27亿,-123.98,328亿,-7.16,308亿,2312万,6.87亿,3.47亿,320亿,6.36亿,5.96亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002761.html
174,002749,国光股份,详细  数据,1.41亿,2.11,5.65亿,16.56,2.99亿,6427万,2521万,-414万,4.01亿,1.64亿,1.64亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002749.html
175,002734,利民股份,详细  数据,1.99亿,92.98,10.88亿,52.65,7.87亿,5089万,7120万,1853万,9.62亿,2.34亿,2.34亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002734.html
176,002716,*ST金贵,详细  数据,-3796万,-128.89,42.48亿,-22.55,40.36亿,400万,5766万,1.89亿,42.95亿,-4194万,-4278万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002716.html
177,002692,ST远程,详细  数据,4432万,29.97,12.81亿,-8.89,10.24亿,7603万,5482万,2461万,12.06亿,5390万,5424万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002692.html
178,002671,龙泉股份,详细  数据,-2363万,-425.81,5.26亿,23.01,4.15亿,2950万,7609万,2035万,5.56亿,-2947万,-2943万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002671.html
179,002651,利君股份,详细  数据,8172万,3.02,2.76亿,0.02,1.51亿,1760万,3216万,-657万,2.03亿,9249万,9632万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002651.html
180,002638,*ST勤上,详细  数据,705万,-91.50,5.76亿,-11.68,4.62亿,4919万,5427万,-165万,5.71亿,1228万,1297万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002638.html
181,002635,安洁科技,详细  数据,1.78亿,-25.08,13.86亿,-5.50,10.45亿,3268万,1.14亿,-315万,12.96亿,-3.84亿,1.98亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002635.html
182,002610,爱康科技,详细  数据,3279万,-46.25,25.24亿,0.88,21.32亿,7691万,1.06亿,1.69亿,25.12亿,3883万,3993万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002610.html
183,002607,中公教育,详细  数据,4.93亿,132.18,36.37亿,48.79,15.45亿,6.75亿,5亿,4251万,30.99亿,5.93亿,5.95亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002607.html
184,002572,索菲亚,详细  数据,3.91亿,5.96,31.42亿,5.17,19.91亿,3.45亿,2.65亿,1397万,27.22亿,4.77亿,4.77亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002572.html
185,002555,三七互娱,详细  数据,10.33亿,28.91,60.71亿,83.83,8.39亿,36.32亿,8805万,433万,49.09亿,12.9亿,12.91亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002555.html
186,002501,*ST利源,详细  数据,-7.96亿,-23.58,9088万,-67.26,3.47亿,263万,1.04亿,3.48亿,8.31亿,-7.34亿,-7.96亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002501.html
187,002486,嘉麟杰,详细  数据,650万,243.61,4.44亿,12.04,3.52亿,5609万,2903万,-198万,4.38亿,1195万,1109万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002486.html
188,002466,天齐锂业,详细  数据,1.93亿,-85.23,25.9亿,-21.28,10.08亿,2001万,1.34亿,10.1亿,22.06亿,6.18亿,7.03亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002466.html
189,002422,科伦药业,详细  数据,7.28亿,-5.91,89.22亿,14.50,35.77亿,32.41亿,4.76亿,2.91亿,82.29亿,8.49亿,8.48亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002422.html
190,002408,齐翔腾达,详细  数据,3.54亿,-29.90,165亿,116.62,156亿,9177万,1.41亿,7245万,161亿,4.35亿,4.42亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002408.html
191,002404,嘉欣丝绸,详细  数据,7859万,14.46,17.45亿,10.30,14.7亿,7811万,7242万,826万,16.61亿,1.04亿,1.05亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002404.html
192,002375,亚厦股份,详细  数据,1.87亿,-7.45,47.26亿,12.25,40.57亿,1.49亿,1.56亿,4856万,45.38亿,2.29亿,2.29亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002375.html
193,002371,北方华创,详细  数据,1.29亿,8.03,16.55亿,18.63,9.32亿,1.02亿,2.48亿,4042万,15.48亿,1.87亿,1.98亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002371.html
194,002361,神剑股份,详细  数据,5812万,28.57,9.72亿,9.83,7.81亿,3452万,3079万,1816万,9.04亿,6463万,6611万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002361.html
195,002356,*ST赫美,详细  数据,-2.93亿,-81.69,4.94亿,-57.02,2.59亿,6634万,8821万,7317万,4.99亿,-5.57亿,-5.56亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002356.html
196,002349,精华制药,详细  数据,1.29亿,1.11,6.37亿,3.24,2.9亿,8194万,5763万,719万,4.65亿,1.72亿,1.73亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002349.html
197,002291,星期六,详细  数据,6084万,106.24,8.91亿,21.11,4.26亿,2.46亿,4907万,3525万,7.84亿,7099万,7218万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002291.html
198,002288,超华科技,详细  数据,3216万,-11.39,7.1亿,-0.17,5.57亿,1827万,3083万,3020万,6.73亿,3787万,2933万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002288.html
199,002266,浙富控股,详细  数据,2.42亿,1.31,30.01亿,-1.59,21.28亿,1888万,1.53亿,7451万,25.41亿,7.17亿,7.07亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002266.html
200,002254,泰和新材,详细  数据,9387万,-6.33,12.69亿,27.29,10.51亿,3757万,3455万,456万,11.72亿,9764万,9744万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002254.html
201,002250,联化科技,详细  数据,2.39亿,4129,23.87亿,31.16,15.62亿,3446万,3.47亿,2835万,20.91亿,3.26亿,3.21亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002250.html
202,002229,鸿博股份,详细  数据,-735万,21.03,2.9亿,-15.09,2.16亿,2146万,3460万,138万,2.88亿,346万,355万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002229.html
203,002212,南洋股份,详细  数据,-7913万,-871.49,25.79亿,-5.76,20.66亿,2.57亿,1.68亿,1422万,27.37亿,-9170万,-9019万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002212.html
204,002205,国统股份,详细  数据,-306万,41.39,2.28亿,-12.90,1.79亿,839万,3901万,2782万,2.61亿,-2575万,322万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002205.html
205,002199,东晶电子,详细  数据,-1131万,-9.10,9351万,-2.95,8276万,120万,1108万,-27.84万,1.02亿,-807万,-1128万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002199.html
206,002198,嘉应制药,详细  数据,1390万,21.93,2.15亿,0.59,5118万,1.11亿,3207万,95.18万,1.99亿,1489万,1676万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002198.html
207,002159,三特索道,详细  数据,-3720万,-138.54,2.83亿,6.11,1.32亿,1391万,7537万,5541万,2.8亿,-674万,-762万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002159.html
208,002120,韵达股份,详细  数据,12.96亿,29.60,156亿,163.51,132亿,9901万,5.38亿,143万,139亿,17.77亿,17.59亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002120.html
209,002081,金螳螂,详细  数据,11.08亿,12.05,138亿,26.51,112亿,3.72亿,5.03亿,6005万,126亿,12.73亿,12.75亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002081.html
210,002067,景兴纸业,详细  数据,1.29亿,-47.98,25.72亿,-8.53,23.2亿,7180万,4506万,4103万,25.87亿,1.4亿,1.41亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002067.html
211,002044,美年健康,详细  数据,1684万,-89.40,36.41亿,2.93,23.44亿,9.1亿,3.09亿,1.88亿,37.8亿,7925万,7602万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002044.html
212,002035,华帝股份,详细  数据,3.95亿,15.32,29.3亿,-7.68,14.68亿,8.04亿,1.03亿,-2655万,24.75亿,4.28亿,4.46亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002035.html
213,002019,亿帆医药,详细  数据,4.85亿,-10.04,25.18亿,8.27,14.2亿,2.84亿,1.78亿,1950万,19.85亿,5.9亿,5.87亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002019.html
214,002005,*ST德豪,详细  数据,-1.08亿,-637.62,14.54亿,-21.92,12.9亿,7009万,1.17亿,4237万,16.29亿,-1.11亿,-1.1亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/002005.html
215,000981,*ST银亿,详细  数据,-2.75亿,-132.12,38.61亿,-23.20,30.92亿,6861万,5.26亿,3.61亿,41.41亿,-3.14亿,-3.26亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000981.html
216,000976,华铁股份,详细  数据,1.43亿,1.97,7.48亿,11.39,5.11亿,1119万,4585万,478万,5.87亿,1.64亿,1.65亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000976.html
217,000975,银泰黄金,详细  数据,4.38亿,60.65,25.28亿,20.63,17.06亿,89.56万,1.1亿,1107万,18.81亿,6.61亿,6.47亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000975.html
218,000972,ST中基,详细  数据,2821万,133.65,2亿,-40.40,1.89亿,19.4万,1897万,798万,2.19亿,2866万,2879万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000972.html
219,000971,*ST高升,详细  数据,758万,-73.03,4.25亿,0.60,3.06亿,1034万,6073万,-124万,3.96亿,-1078万,-1119万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000971.html
220,000969,安泰科技,详细  数据,7320万,858.56,24.83亿,-3.12,20.21亿,6937万,1.95亿,3476万,24.24亿,1.08亿,1.08亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000969.html
221,000917,电广传媒,详细  数据,1117万,131.63,29.05亿,-37.34,20.78亿,2.34亿,5.28亿,1.85亿,30.78亿,5660万,7570万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000917.html
222,000913,钱江摩托,详细  数据,8829万,31.03,18.91亿,-1.05,14.79亿,6692万,9119万,323万,17.67亿,1.11亿,1.17亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000913.html
223,000909,数源科技,详细  数据,1579万,-21.21,4.24亿,-58.46,2.99亿,510万,2052万,3859万,3.88亿,3386万,3245万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000909.html
224,000881,中广核技,详细  数据,4729万,-58.82,28.94亿,0.67,24.3亿,7472万,2.2亿,8377万,29.05亿,6875万,7069万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000881.html
225,000880,潍柴重机,详细  数据,4559万,1.53,13.32亿,11.03,11.35亿,3895万,5828万,-799万,13.18亿,4914万,4920万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000880.html
226,000876,新希望,详细  数据,15.62亿,84.61,353亿,11.54,320亿,8.53亿,11.12亿,1.84亿,343亿,23.34亿,22.34亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000876.html
227,000850,华茂股份,详细  数据,3.06亿,131.72,13.86亿,7.25,12.13亿,3299万,6412万,5566万,14.25亿,3.58亿,3.57亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000850.html
228,000820,*ST节能,详细  数据,-8652万,-4.68,752万,380.24,496万,623万,3140万,3706万,8951万,-8524万,-8652万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000820.html
229,000819,岳阳兴长,详细  数据,2661万,6.05,7.8亿,-19.59,6.97亿,835万,3369万,-24.22万,7.45亿,3559万,3563万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000819.html
230,000801,四川九洲,详细  数据,379万,-73.71,13.08亿,-19.78,10.54亿,6044万,7370万,1754万,13.12亿,766万,815万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000801.html
231,000710,贝瑞基因,详细  数据,2.51亿,71.95,7.53亿,16.87,2.93亿,1.4亿,5500万,-162万,5.43亿,2.8亿,2.81亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000710.html
232,000680,山推股份,详细  数据,4412万,-41.12,34.82亿,-24.37,29.72亿,1.9亿,1.4亿,4891万,34.79亿,5823万,5997万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000680.html
233,000663,*ST永林,详细  数据,-2491万,22.53,3.68亿,-16.12,2.96亿,2616万,5467万,3352万,4.15亿,-2731万,-2631万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000663.html
234,000652,泰达股份,详细  数据,6147万,44.40,66.33亿,0.16,63.04亿,3263万,1.16亿,2.71亿,67.39亿,2254万,2725万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000652.html
235,000651,格力电器,详细  数据,138亿,7.37,983亿,6.89,671亿,104亿,18.66亿,-11.18亿,822亿,164亿,164亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000651.html
236,000639,西王食品,详细  数据,2.24亿,9.66,27.74亿,0.57,18.35亿,5.53亿,8691万,-99.42万,25.01亿,2.85亿,2.96亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000639.html
237,000638,万方发展,详细  数据,-443万,73.07,4170万,-9.27,2283万,401万,915万,365万,4581万,-220万,-221万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000638.html
238,000625,长安汽车,详细  数据,-22.4亿,-239.17,299亿,-16.18,274亿,14.43亿,8.43亿,-9683万,324亿,-21.34亿,-21.27亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000625.html
239,000616,海航投资,详细  数据,68.93万,100.79,1.02亿,14.08,8023万,189万,2188万,18.23万,1.06亿,46.02万,31.98万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000616.html
240,000615,京汉股份,详细  数据,336万,149.47,13.88亿,36.85,9.2亿,7830万,1.57亿,5647万,13.18亿,1.03亿,1.02亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000615.html
241,000607,华媒控股,详细  数据,4297万,27.42,8.31亿,10.49,6.28亿,5732万,8133万,310万,7.82亿,6671万,6697万,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000607.html
242,000606,顺利办,详细  数据,9483万,57.92,7.75亿,134.70,5.74亿,2804万,6385万,215万,6.71亿,1.19亿,1.19亿,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/zcfz/000606.html
